text,remember,understand,apply,analyze,evaluate,create,one_hot
Discutir abordagens de enfermagem de saúde mental (não farmacológicas) e melhores práticas para apoi,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as doenças transmissíveis recentes e recém-emergentes e os desafios no domínio da luta contra as,0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
"Discutir as noções de colonização e culturas, histórias, línguas, geografia, ecologias, identi",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir novas gerações de materiais electrónicos orgânicos e a sua aplicação em dispositivos electrónicos e optoelectrónicos,",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir sobre a psicologia organizacional/industrial de nível básico e o seu desenvolvimento na África do Sul.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a importância dos sistemas hematológicos e imunológicos na medicina regenerativa,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a nossa compreensão atual dos começos, natureza e destino do Universo;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Discutir processos patológicos associados aos sistemas hematológico, respiratório, cardiovascular, respiratório, endocr",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir cuidados centrados no paciente e gestão de efeitos colaterais em pacientes com radioterapia,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir perspectivas e os aspectos físicos, psicológicos e sociais do envelhecimento no contexto da saúde e da doen",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as opções farmacológicas no tratamento de distúrbios específicos e estados de doença ao longo da vida,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as orientações, evidências e recomendações de atividade física ao longo da vida;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as orientações, evidências e recomendações de atividade física ao longo da vida.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os riscos potenciais e as questões éticas associadas à recolha e utilização de dados.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os princípios da ecologia microbiana, reconhecendo o papel dos microorganismos como flora mista;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a responsabilidade profissional, a saúde e a segurança no trabalho e a conduta ética.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as tendências recentes na sua profissão de saúde, com especial referência à educação de simulação, interprofessi",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as técnicas de diagnóstico pertinentes utilizadas nos laboratórios de microbiologia clínica;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir questões sociolinguísticas relevantes, incluindo o status da língua, o bilinguismo e o papel da linguística na",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir paradigmas de investigação e teorias relevantes no que diz respeito à investigação de contabilidade de gestão,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os papéis e responsabilidades de um professor de educação precoce e demonstrar uma compreensão crescente dos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Discutir a cultura literária romana do período republicano posterior,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir questões selecionadas na gestão de um laboratório científico;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as abordagens de design sensorial e a sua relevância para a prática de design espacial;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as influências sociais e culturais sobre a dor e a deficiência e as necessidades educacionais dos clientes em relação à,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir questões socioculturais relacionadas com a prestação de cuidados de saúde, com foco nos pacientes que frequentam",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir alguns elementos fundamentais da diversidade linguística, social e cultural;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir questões específicas que enfrentam grupos específicos de usuários de substâncias e situar essas questões num contexto social mais amplo,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir estratégias de isolamento e purificação de proteínas a partir de amostras biológicas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as vantagens e desvantagens da classificação de comportamentos anormais;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as vantagens e desvantagens da classificação de comportamentos anormais.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutam as vantagens de usar uma abordagem multidisciplinar no cuidado de um paciente com uma ferida no pé relacion,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o alinhamento dos objetivos e objetivos do evento com os objetivos e objetivos da campanha;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a aplicação de modos de investigação queer e feministas em uma série de estudos de caso;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as aplicações dos conhecimentos adquiridos na unidade em domínios aplicados, como a aquisição de linguagem",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir o uso australiano e internacional de medicamentos prescritos em termos de orientações de investigação, financiamento, taxas de prescrição",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os mecanismos básicos de sinalização celular e como a sinalização intracellular desordenada contribui para o desenvolvimento do,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a teoria física básica do equilíbrio energético da Terra e da dinâmica climática em larga escala,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os aspectos comportamentais associados às decisões de empréstimo,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os fatores biofísicos que moldam a saúde e o bem-estar individuais e comunitários e a ativ,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a amplitude e a diversidade da investigação em ciências da saúde.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os mecanismos de amortização que operam nos sistemas biológicos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os desafios da prática autônoma e da liderança da parteira e demonstrar competência na implementação dos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Discutir as alterações demográficas na população mundial e o aumento da carga global das doenças causadas por problemas de saúde mental,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as características de uma força de trabalho e de um sistema de saúde culturalmente competentes;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as características dos sistemas empresariais e avaliar a sua contribuição para o mercado global,0.0,1.0,0.0,0.0,1.0,0.0,[0. 1. 0. 0. 1. 0.]
"Discutir as ideologias ideológicas políticas clássicas do liberalismo, do conservadorismo, do socialismo e",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os desafios clínicos associados a problemas de saúde mental em pilotos,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir o ciclo de vida comercial de um produto farmacêutico, a importância da propriedade intelectual e as considera",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a complexa ""ecologia"" das indústrias em que ocorre a correspondência global, numa era de jornalismo",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a complexa ""ecologia"" das principais indústrias de mídia, incluindo as conexões laterais entre",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a complexa relação entre o pensamento, a prática e as tendências políticas e religiosas, e o terrorismo",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a natureza complexa e entrelaçada dos fatores ecológicos, sociais e políticos subjacentes às questões de gestão",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as complexidades associadas à implementação de um plano de marketing e ao marketing dentro de uma organização,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as complexidades na definição de vício e os diversos comportamentos que podem ser incluídos nesta rubrica;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a complexidade das correntes que informam a tradição filosófica ocidental,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o conceito e as aplicações da metastabilidade de fase.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o conceito de prática baseada em evidências e a sua aplicação à prática clínica;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o conceito de geração de conhecimento na enfermagem profissional,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o conceito da teoria moderna da carteira e a sua relação com a medição do risco e dos retornos esperados,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os conceitos de estabilidade longitudinal estática e ponto neutro das aeronaves,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os conceitos de confidencialidade, privacidade, consentimento informado",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o âmbito contemporâneo das tecnologias digitais e a sua aplicabilidade ao setor turístico;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a contribuição do pensamento de liderança e as suas implicações nas práticas sustentáveis nas organizações,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a contribuição do desenvolvimento de políticas para a promoção da saúde;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as contribuições de importantes sul-africanos para o desenvolvimento internacional da psicologia.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as convenções e tradições do teatro musical do século XX;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as principais atividades e os agentes envolvidos na prevenção, resolução e recuperação de conflitos e no desenvolvimento p",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os conceitos e termos fundamentais adotados e investigados pelos psicólogos industriais e organizacionais.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os elementos essenciais da toxicologia forense e da biologia molecular forense e como estas disciplinas científicas são integr,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais ideias e os atores envolvidos no Islã político;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a relação crítica entre os direitos humanos e a saúde pública e identificar as considerações éticas críticas para a prática da,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os instrumentos internacionais de desenvolvimento dos direitos humanos, o seu status, os mecanismos de aplicação e as suas limitações práticas correspond",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o desenvolvimento de ideias ecológicas e evolutivas e as questões atuais no domínio;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o desenvolvimento dos textos literários indígenas em diferentes tradições estéticas/culturais/linguísticas e,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir o raciocínio diagnóstico, a resolução de problemas clínicos e os processos de tomada de decisão",0.0,1.0,0.0,0.0,1.0,0.0,[0. 1. 0. 0. 1. 0.]
Discutir as diferentes formas de aquisição de conhecimentos na enfermagem e na parteira;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os diferentes métodos de aquisição e síntese de conhecimento.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as diferentes abordagens teóricas para a conceptualização da Europa e as dinâmicas entre as respostas """,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as questões metodológicas distintas envolvidas no estudo do formulário;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutam a diversidade e os diferentes gêneros de literatura bíblica.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a história mais antiga do comportamento simbólico humano e a sua relação com os primeiros passos evolutivos dos humanos modernos,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a economia e a política das transações comerciais internacionais,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os efeitos do contacto linguístico no inglês;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os efeitos dos resíduos no ambiente;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a eficiência e a sustentabilidade das fontes minerais e de energia.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os elementos do sistema visual e da percepção humana.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as tendências emergentes no risco e tratamento de doenças relacionadas com a dieta.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a epidemiologia das doenças infecciosas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as questões éticas envolvidas no seu projecto de investigação;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os princípios éticos que sustentam o processo de investigação,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os princípios éticos que sustentam o processo de investigação,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as normas éticas e os princípios da avaliação psicológica,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as responsabilidades éticas, jurídicas e culturais da investigação científica.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as responsabilidades éticas, legais e culturais da investigação científica.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a evolução das abordagens de género e desenvolvimento;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir o papel evolutivo do imperador durante a dinastia Julio-Claudiana, especialmente como a posição foi moldada",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os fundamentos experimentais e teóricos da relatividade geral;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a extensão da fertilização intelectual entre o judaísmo, o cristianismo e o Islã no período medieval",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os fatores que afetam o metabolismo e a excreção dos medicamentos e o seu impacto nos perfis de,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os fatores que influenciam o nível, o padrão e as tendências da procura de viagens",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os fatores que influenciam o nível, o padrão e as tendências da procura de viagens",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a função dos produtos e marcas nas empresas e organizações,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o papel funcional dos macronutrientes e micronutrientes e dos nutraceúticos no tratamento e na,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a funcionalidade do jornalismo digital, tanto na comunicação quanto na produção;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os conceitos fundamentais da nutrição para a saúde pública e o seu impacto na saúde da população.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os princípios fundamentais da mecânica, do electromagnetismo e da física térmica relevantes para a produção e",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as Escrituras Hebraicas no contexto do Oriente Próximo antigo e as Escrituras Cristãs no contexto judaico,",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os fatores históricos e contemporâneos que moldam as economias urbanas,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"discutir a história da filosofia moral, especialmente os argumentos relacionados com a obtenção da felicidade;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o impacto da avaliação adequada das feridas e da prestação de uma gestão abrangente das feridas no âmbito da assist,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o impacto da atividade humana na sustentabilidade dos ecossistemas marinhos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a aplicação da política económica num quadro macroeconómico e a capacidade da economia como ciência evolutiva para abordar,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a aplicação da política económica num quadro microeconómico e a capacidade da economia como ciência evolutiva para abordar,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as implicações da medicina e dos cuidados de saúde para os indivíduos e as comunidades.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a importância da confidencialidade e do consentimento informado.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a importância das perspectivas dos consumidores e dos cuidadores e da participação na prestação de serviços de saúde mental;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a importância dos dados e das simulações na ciência;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
discutir a importância da embalagem como elemento do design do produto,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a importância da disciplina para os avanços atuais na biologia, biotecnologia e medicina;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a importância da dinâmica física do clima para a mudança climática e a variabilidade.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
discutir a importância da transculturalidade e do multilinguismo nas sociedades contemporâneas,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a influência da cultura, do género e das condições de coexistência no cuidado das pessoas com problemas de saúde mental",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a influência da diversidade na comunicação interpessoal.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a interação entre o ambiente e a saúde, incluindo as alterações climáticas, os conflitos e os desastres",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a interface entre as organizações empresariais, estatais e da sociedade civil em diferentes contextos.",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o ambiente financeiro internacional e a importância da gestão do risco de câmbio,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a intersecção dos géneros, sexualidades e religiões específicas do contexto do Sudeste Asiático;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as questões associadas à implementação de estratégias de marketing e marketing dentro de uma organização,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as questões associadas à utilização de sistemas de controlo de computadores para a implementação do controlo de processos.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os principais aspectos do quadro conceitual (conforme descrito no objectivo 1) aplicado à preparação e apresentação das,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os principais aspectos do quadro conceitual relativos às definições e aos critérios de reconhecimento dos elementos, tal como aplic",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os conceitos fundamentais que sustentam o cuidado centrado na família dos filhos e dos jovens,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os principais obstáculos para o desenvolvimento humano ideal na África do Sul.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais propriedades físico-químicas das moléculas e fatores fisiológicos que afetam,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais ameaças ao recurso do solo e identificar estratégias de gestão e de remédio.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os efeitos biológicos conhecidos das radiações ionizantes e não ionizantes sobre as células e os,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir o legado das vanguardas europeias e a sua influência duradoura no papel social do designer;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as restrições legais e éticas ao trabalhar na interface entre a saúde mental e a lei.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os níveis de alfabetização climática que existem na Austrália em comparação com outras nações do mundo;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os prováveis efeitos biológicos e os bioperigos do ultra-som diagnóstico.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as limitações das técnicas disponíveis para manipular a reprodução em animais,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as limitações das abordagens de modelagem e utilizar soluções de modelos múltiplos para mitigar ou,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Discutir as características linguísticas que definem os diferentes tipos de textos e contextos de fala; e a relação entre língua, poder",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as regulamentações alimentares locais e internacionais, incluindo os aditivos alimentares, a segurança, o armazenamento",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais abordagens utilizadas para discretar as equações de fluxo de fluidos comprimíveis e,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os principais desenvolvimentos na economia política internacional desde a Segunda Guerra Mundial, com ênfase no impacto da interdependência",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais questões relacionadas com a utilização sustentável dos recursos biológicos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as principais implicações linguísticas, ideológicas, socioculturais e pedagógicas da difusão global do",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a principal tendência que constitui a tabela periódica dos elementos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as principais tendências que constituem a tabela periódica dos elementos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os principais tipos de transtornos psicológicos e as principais abordagens terapêuticas para a psicopatologia.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os mecanismos e questões envolvidos na integração da cadeia de abastecimento,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir os mecanismos pelos quais as células se comunicam para coordenar o metabolismo, o crescimento celular, a diferenciação",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as considerações de saúde mental ao prestar cuidados a pessoas que sofrem de dor e que recebem tratamento oncológico,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as necessidades de saúde mental dos subgrupos da comunidade,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir o âmbito de prática e a colaboração da parte parteira com outros membros da equipe de saúde, ao trabalhar",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a base molecular de uma ampla gama de técnicas de manipulação genética e análise genómica e proteómica;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os debates mais importantes sobre questões de segurança contemporâneas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a natureza multifatorial e complexa das questões nutricionais que constituem os principais desafios para as intervenções nutricionais,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a multiplicidade de factores contextuais e interpessoais que moldam a comunicação; e aplicar esse conhecimento,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Discutir a natureza e o escopo da filosofia religiosa,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a natureza da ascensão do reino macedônio sob Filipe II e Alexandre o Grande, e as guerras su",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir a necessidade de competências interculturais na prática das relações públicas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as novas formas de pensar sobre literatura, o racional e o irracional, a história e a filosofia, a civilização",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir as operações dos mercados de derivados,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir a organização, a cultura e as publicações dos meios de comunicação internacionais que operam no local/ciudad/regi",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as origens, a implementação e o impacto do Holocausto",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
"Discutir as origens, a implementação e o impacto do Holocausto;",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os processos fisiopatológicos que sustentam os estados complexos de doença ou lesão.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Discutir os processos fisiopatológicos que sustentam os estados de doença complexos.,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
